Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2018,Jun,65.4,63.4,4336930,4206240,130690,3
2018,Jul,65.4,63.4,4337899,4209196,128703,3
2018,Aug,65.4,63.5,4340536,4213317,127219,2.9
2018,Sep,65.4,63.5,4345973,4219278,126695,2.9
2018,Oct,65.5,63.6,4354026,4226855,127171,2.9
2018,Nov,65.6,63.7,4363519,4235273,128246,2.9
2018,Dec,65.7,63.8,4372388,4243038,129350,3
2019,Jan,65.8,63.8,4378779,4248896,129883,3
2019,Feb,65.8,63.9,4381973,4252554,129419,3
2019,Mar,65.8,63.9,4383549,4255394,128155,2.9
2019,Apr,65.8,63.9,4385945,4259615,126330,2.9
2019,May,65.9,64,4390760,4266437,124323,2.8
2019,Jun,66,64.1,4398723,4276136,122587,2.8
2019,Jul,66.1,64.3,4410824,4289574,121250,2.7
2019,Aug,66.3,64.5,4423894,4303811,120083,2.7
2019,Sep,66.4,64.6,4435867,4316769,119098,2.7
2019,Oct,66.5,64.7,4444122,4325663,118459,2.7
2019,Nov,66.5,64.7,4444649,4326215,118434,2.7
2019,Dec,66.4,64.6,4443312,4324694,118618,2.7
2020,Jan,66.5,64.8,4453928,4335613,118315,2.7
2020,Feb,66.6,64.9,4462573,4345324,117249,2.6
2020,Mar,66.3,64.1,4439350,4294056,145294,3.3
2020,Apr,64.4,57.2,4314050,3831939,482111,11.2
2020,May,64.2,58.4,4306310,3916764,389546,9
2020,Jun,64.3,59.1,4314260,3964636,349624,8.1
2020,Jul,64.4,59.3,4323137,3981495,341642,7.9
2020,Aug,64.8,60.8,4351449,4085038,266411,6.1
2020,Sep,63.7,59.8,4279495,4015630,263865,6.2
