Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2019,Feb,62.4,59.7,19374147,18546169,827978,4.3
2019,Mar,62.3,59.7,19356775,18537826,818949,4.2
2019,Apr,62.2,59.6,19342084,18535623,806461,4.2
2019,May,62.2,59.7,19338261,18545462,792799,4.1
2019,Jun,62.2,59.7,19349894,18568928,780966,4
2019,Jul,62.3,59.8,19380953,18609341,771612,4
2019,Aug,62.4,59.9,19419719,18655883,763836,3.9
2019,Sep,62.5,60.1,19458303,18700422,757881,3.9
2019,Oct,62.6,60.1,19485335,18731357,753978,3.9
2019,Nov,62.5,60.1,19487634,18733893,753741,3.9
2019,Dec,62.5,60.1,19483790,18729074,754716,3.9
2020,Jan,62.6,60.2,19509644,18756375,753269,3.9
2020,Feb,62.6,60.1,19516042,18756714,759328,3.9
2020,Mar,61.5,58.1,19167967,18115804,1052163,5.5
2020,Apr,59.6,49.8,18582743,15539409,3043334,16.4
2020,May,59.3,49.5,18506781,15463725,3043056,16.4
2020,Jun,60.8,51.7,18971162,16140226,2830936,14.9
2020,Jul,60.3,52.1,18825904,16282649,2543255,13.5
2020,Aug,59.7,53,18657538,16570850,2086688,11.2
2020,Sep,59.8,53.2,18676946,16618160,2058786,11
