Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2017,Nov,61.4,58.8,4956898,4745105,211793,4.3
2017,Dec,61.3,58.7,4956077,4746307,209770,4.2
2018,Jan,61.3,58.7,4957181,4749545,207636,4.2
2018,Feb,61.3,58.7,4961922,4756173,205749,4.1
2018,Mar,61.3,58.8,4969833,4766016,203817,4.1
2018,Apr,61.3,58.9,4977177,4775695,201482,4
2018,May,61.3,58.9,4981319,4782348,198971,4
2018,Jun,61.3,58.9,4982889,4786558,196331,3.9
2018,Jul,61.2,58.8,4983233,4789518,193715,3.9
2018,Aug,61.2,58.8,4985447,4793151,192296,3.9
2018,Sep,61.2,58.8,4991872,4799281,192591,3.9
2018,Oct,61.2,58.8,5002802,4808352,194450,3.9
2018,Nov,61.3,58.9,5017079,4819777,197302,3.9
2018,Dec,61.5,59,5031958,4831516,200442,4
2019,Jan,61.5,59.1,5044457,4841346,203111,4
2019,Feb,61.6,59.1,5052626,4847960,204666,4.1
2019,Mar,61.6,59.1,5057506,4852162,205344,4.1
2019,Apr,61.6,59.1,5061879,4856683,205196,4.1
2019,May,61.6,59.1,5067558,4863356,204202,4
2019,Jun,61.6,59.2,5074835,4872346,202489,4
2019,Jul,61.7,59.2,5084334,4884840,199494,3.9
2019,Aug,61.7,59.3,5093224,4898132,195092,3.8
2019,Sep,61.7,59.4,5100430,4910144,190286,3.7
2019,Oct,61.7,59.4,5104706,4918234,186472,3.7
2019,Nov,61.6,59.4,5104251,4918613,185638,3.6
2019,Dec,61.5,59.3,5103301,4917178,186123,3.6
2020,Jan,61.6,59.3,5110632,4925741,184891,3.6
2020,Feb,61.6,59.4,5114662,4932056,182606,3.6
2020,Mar,59.8,57.2,4971240,4755540,215700,4.3
2020,Apr,56.3,49,4687926,4082234,605692,12.9
2020,May,57.8,50.4,4816235,4200723,615512,12.8
2020,Jun,57.4,53.1,4787234,4430134,357100,7.5
2020,Jul,58.6,53.7,4897607,4482155,415452,8.5
2020,Aug,57.8,54,4832024,4519350,312674,6.5
2020,Sep,58.7,54.4(P),4914985,4558033,356952,7.3
