Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2019,Jul,58.1,56,1361041,1312512,48529,3.6
2019,Aug,58.1,56,1362055,1313485,48570,3.6
2019,Sep,58.1,56.1,1363257,1314807,48450,3.6
2019,Oct,58.1,56.1,1364178,1315900,48278,3.5
2019,Nov,58.1,56.1,1364331,1316141,48190,3.5
2019,Dec,58.1,56,1364255,1316069,48186,3.5
2020,Jan,58.2,56.1,1366308,1318240,48068,3.5
2020,Feb,58.2,56.2,1367709,1319907,47802,3.5
2020,Mar,59,56,1386469,1316741,69728,5
2020,Apr,55.7,49.7,1309681,1168783,140898,10.8
2020,May,57.2,51.7,1345509,1216249,129260,9.6
2020,Jun,55.9,51.3,1314162,1207757,106405,8.1
2020,Jul,55.5,51.5,1305613,1212637,92976,7.1
2020,Aug,57,52.8,1343186,1243669,99517,7.4
2020,Sep,56.7,52.6,1335469,1238278,97191,7.3
