Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2019,Aug,63.8,59.9,347620,326119,21501,6.2
2019,Sep,63.8,59.8,347254,325848,21406,6.2
2019,Oct,63.7,59.8,346910,325618,21292,6.1
2019,Nov,63.7,59.8,346806,325568,21238,6.1
2019,Dec,63.7,59.8,346831,325597,21234,6.1
2020,Jan,63.6,59.8,346278,325347,20931,6
2020,Feb,63.5,59.8,345418,325323,20095,5.8
2020,Mar,63.3,60,344266,326251,18015,5.2
2020,Apr,62.4,54,339224,293448,45776,13.5
2020,May,61.3,53.5,333394,291016,42378,12.7
2020,Jun,63.2,55.4,343599,300890,42709,12.4
2020,Jul,62.7,55.4,340956,301284,39672,11.6
2020,Aug,60.6,56.1,329089,304872,24217,7.4
2020,Sep,61.3,56.9,333004,309168,23836,7.2
